,year,fips,state,state_po,county,office,candidate,party,candidatevotes,totalvotes,version,democrat_candidate,democrat_votes,republican_candidate,republican_votes,green_candidate,green_votes,other_candidate,other_votes,dem_share,rep_share
13922,2016,29051,Missouri,MO,Cole,President,Hillary Clinton,democrat,10913.0,37374,20191203,Hillary Clinton,10913.0,Donald Trump,24616.0,,,Other,1845.0,0.29199443463370256,0.6586396960453791
13923,2016,29053,Missouri,MO,Cooper,President,Hillary Clinton,democrat,1932.0,7986,20191203,Hillary Clinton,1932.0,Donald Trump,5624.0,,,Other,430.0,0.24192336589030805,0.7042324067117456
13924,2016,29055,Missouri,MO,Crawford,President,Hillary Clinton,democrat,1824.0,9696,20191203,Hillary Clinton,1824.0,Donald Trump,7724.0,,,Other,148.0,0.18811881188118812,0.7966171617161716
13925,2016,29057,Missouri,MO,Dade,President,Hillary Clinton,democrat,637.0,3951,20191203,Hillary Clinton,637.0,Donald Trump,3184.0,,,Other,130.0,0.16122500632751202,0.8058719311566692
13926,2016,29059,Missouri,MO,Dallas,President,Hillary Clinton,democrat,1272.0,7453,20191203,Hillary Clinton,1272.0,Donald Trump,5895.0,,,Other,286.0,0.17066952904870522,0.7909566617469476
13927,2016,29061,Missouri,MO,Daviess,President,Hillary Clinton,democrat,730.0,3593,20191203,Hillary Clinton,730.0,Donald Trump,2767.0,,,Other,96.0,0.20317283607013636,0.770108544391873
13928,2016,29063,Missouri,MO,DeKalb,President,Hillary Clinton,democrat,824.0,4594,20191203,Hillary Clinton,824.0,Donald Trump,3540.0,,,Other,230.0,0.17936438833260776,0.7705703090988245
13929,2016,29065,Missouri,MO,Dent,President,Hillary Clinton,democrat,978.0,6791,20191203,Hillary Clinton,978.0,Donald Trump,5600.0,,,Other,213.0,0.14401413635694302,0.8246208216757474
13930,2016,29067,Missouri,MO,Douglas,President,Hillary Clinton,democrat,984.0,6666,20191203,Hillary Clinton,984.0,Donald Trump,5486.0,,,Other,196.0,0.1476147614761476,0.8229822982298229
13931,2016,29069,Missouri,MO,Dunklin,President,Hillary Clinton,democrat,2360.0,10578,20191203,Hillary Clinton,2360.0,Donald Trump,8026.0,,,Other,192.0,0.22310455662696163,0.7587445641898279
13932,2016,29071,Missouri,MO,Franklin,President,Hillary Clinton,democrat,12341.0,50113,20191203,Hillary Clinton,12341.0,Donald Trump,35430.0,,,Other,2342.0,0.24626344461516972,0.7070021750843095
13933,2016,29073,Missouri,MO,Gasconade,President,Hillary Clinton,democrat,1520.0,7445,20191203,Hillary Clinton,1520.0,Donald Trump,5670.0,,,Other,255.0,0.20416386836803224,0.7615849563465413
13934,2016,29075,Missouri,MO,Gentry,President,Hillary Clinton,democrat,605.0,3043,20191203,Hillary Clinton,605.0,Donald Trump,2304.0,,,Other,134.0,0.1988169569503779,0.7571475517581334
13935,2016,29077,Missouri,MO,Greene,President,Hillary Clinton,democrat,42728.0,129231,20191203,Hillary Clinton,42728.0,Donald Trump,78035.0,,,Other,8468.0,0.330632742917721,0.6038411836169341
13936,2016,29079,Missouri,MO,Grundy,President,Hillary Clinton,democrat,780.0,4310,20191203,Hillary Clinton,780.0,Donald Trump,3462.0,,,Other,68.0,0.18097447795823665,0.8032482598607888
13937,2016,29081,Missouri,MO,Harrison,President,Hillary Clinton,democrat,574.0,3689,20191203,Hillary Clinton,574.0,Donald Trump,2965.0,,,Other,150.0,0.1555977229601518,0.8037408511791814
13938,2016,29083,Missouri,MO,Henry,President,Hillary Clinton,democrat,2357.0,9866,20191203,Hillary Clinton,2357.0,Donald Trump,7075.0,,,Other,434.0,0.23890127711331846,0.7171092641394688
13939,2016,29085,Missouri,MO,Hickory,President,Hillary Clinton,democrat,1016.0,4724,20191203,Hillary Clinton,1016.0,Donald Trump,3542.0,,,Other,166.0,0.21507197290431837,0.7497883149872989
13940,2016,29087,Missouri,MO,Holt,President,Hillary Clinton,democrat,347.0,2355,20191203,Hillary Clinton,347.0,Donald Trump,1926.0,,,Other,82.0,0.1473460721868365,0.8178343949044586
13941,2016,29089,Missouri,MO,Howard,President,Hillary Clinton,democrat,1283.0,4868,20191203,Hillary Clinton,1283.0,Donald Trump,3277.0,,,Other,308.0,0.2635579293344289,0.6731717337715695
13942,2016,29091,Missouri,MO,Howell,President,Hillary Clinton,democrat,2881.0,17455,20191203,Hillary Clinton,2881.0,Donald Trump,13893.0,,,Other,681.0,0.1650529934116299,0.7959323975938126
13943,2016,29093,Missouri,MO,Iron,President,Hillary Clinton,democrat,933.0,4269,20191203,Hillary Clinton,933.0,Donald Trump,3173.0,,,Other,163.0,0.21855235418130708,0.743265401733427
13944,2016,29095,Missouri,MO,Jackson,President,Hillary Clinton,democrat,71237.0,173275,20191203,Hillary Clinton,71237.0,Donald Trump,91557.0,,,Other,10481.0,0.41112105035348434,0.5283912855287837
13945,2016,29097,Missouri,MO,Jasper,President,Hillary Clinton,democrat,10572.0,48326,20191203,Hillary Clinton,10572.0,Donald Trump,35070.0,,,Other,2684.0,0.2187642262964036,0.7256963125439722
13946,2016,29099,Missouri,MO,Jefferson,President,Hillary Clinton,democrat,31568.0,106238,20191203,Hillary Clinton,31568.0,Donald Trump,69036.0,,,Other,5634.0,0.29714414804495565,0.6498239801201077
13947,2016,29101,Missouri,MO,Johnson,President,Hillary Clinton,democrat,5930.0,21132,20191203,Hillary Clinton,5930.0,Donald Trump,13719.0,,,Other,1483.0,0.28061707363240584,0.6492049971607041
13948,2016,29103,Missouri,MO,Knox,President,Hillary Clinton,democrat,379.0,1870,20191203,Hillary Clinton,379.0,Donald Trump,1416.0,,,Other,75.0,0.20267379679144384,0.7572192513368984
13949,2016,29105,Missouri,MO,Laclede,President,Hillary Clinton,democrat,2553.0,16051,20191203,Hillary Clinton,2553.0,Donald Trump,12881.0,,,Other,617.0,0.1590555105600897,0.8025045168525325
13950,2016,29107,Missouri,MO,Lafayette,President,Hillary Clinton,democrat,4053.0,15876,20191203,Hillary Clinton,4053.0,Donald Trump,10988.0,,,Other,835.0,0.2552910052910053,0.6921138825900731
13951,2016,29109,Missouri,MO,Lawrence,President,Hillary Clinton,democrat,2901.0,16715,20191203,Hillary Clinton,2901.0,Donald Trump,13089.0,,,Other,725.0,0.173556685611726,0.7830690996111277
13952,2016,29111,Missouri,MO,Lewis,President,Hillary Clinton,democrat,934.0,4456,20191203,Hillary Clinton,934.0,Donald Trump,3344.0,,,Other,178.0,0.20960502692998204,0.7504488330341114
13953,2016,29113,Missouri,MO,Lincoln,President,Hillary Clinton,democrat,5575.0,24962,20191203,Hillary Clinton,5575.0,Donald Trump,18159.0,,,Other,1228.0,0.22333947600352536,0.727465747936864
13954,2016,29115,Missouri,MO,Linn,President,Hillary Clinton,democrat,1240.0,5587,20191203,Hillary Clinton,1240.0,Donald Trump,4088.0,,,Other,259.0,0.2219437981027385,0.7316985860032218
13955,2016,29117,Missouri,MO,Livingston,President,Hillary Clinton,democrat,1265.0,6421,20191203,Hillary Clinton,1265.0,Donald Trump,4879.0,,,Other,277.0,0.19700981155583241,0.7598504905777916
13956,2016,29119,Missouri,MO,McDonald,President,Hillary Clinton,democrat,1329.0,8242,20191203,Hillary Clinton,1329.0,Donald Trump,6599.0,,,Other,314.0,0.16124727008007766,0.8006551807813638
13957,2016,29121,Missouri,MO,Macon,President,Hillary Clinton,democrat,1548.0,7621,20191203,Hillary Clinton,1548.0,Donald Trump,5798.0,,,Other,275.0,0.20312294974412806,0.7607925469098543
13958,2016,29123,Missouri,MO,Madison,President,Hillary Clinton,democrat,1005.0,5321,20191203,Hillary Clinton,1005.0,Donald Trump,4102.0,,,Other,214.0,0.1888742717534298,0.770907724112009
13959,2016,29125,Missouri,MO,Maries,President,Hillary Clinton,democrat,794.0,4500,20191203,Hillary Clinton,794.0,Donald Trump,3561.0,,,Other,145.0,0.17644444444444443,0.7913333333333333
13960,2016,29127,Missouri,MO,Marion,President,Hillary Clinton,democrat,2994.0,12938,20191203,Hillary Clinton,2994.0,Donald Trump,9419.0,,,Other,525.0,0.23141134642139435,0.7280105116710466
13961,2016,29129,Missouri,MO,Mercer,President,Hillary Clinton,democrat,216.0,1745,20191203,Hillary Clinton,216.0,Donald Trump,1486.0,,,Other,43.0,0.12378223495702005,0.8515759312320917
13962,2016,29131,Missouri,MO,Miller,President,Hillary Clinton,democrat,1750.0,11416,20191203,Hillary Clinton,1750.0,Donald Trump,9285.0,,,Other,381.0,0.15329362298528382,0.8133321653819201
13963,2016,29133,Missouri,MO,Mississippi,President,Hillary Clinton,democrat,1458.0,5169,20191203,Hillary Clinton,1458.0,Donald Trump,3600.0,,,Other,111.0,0.2820661636680209,0.6964596633778294
13964,2016,29135,Missouri,MO,Moniteau,President,Hillary Clinton,democrat,1237.0,6830,20191203,Hillary Clinton,1237.0,Donald Trump,5347.0,,,Other,246.0,0.18111273792093704,0.7828696925329429
13965,2016,29137,Missouri,MO,Monroe,President,Hillary Clinton,democrat,853.0,4156,20191203,Hillary Clinton,853.0,Donald Trump,3159.0,,,Other,144.0,0.20524542829643888,0.7601058710298364
13966,2016,29139,Missouri,MO,Montgomery,President,Hillary Clinton,democrat,1119.0,5429,20191203,Hillary Clinton,1119.0,Donald Trump,4127.0,,,Other,183.0,0.20611530668631423,0.7601768281451464
13967,2016,29141,Missouri,MO,Morgan,President,Hillary Clinton,democrat,1768.0,8821,20191203,Hillary Clinton,1768.0,Donald Trump,6760.0,,,Other,293.0,0.20043079015984583,0.7663530211994105
13968,2016,29143,Missouri,MO,New Madrid,President,Hillary Clinton,democrat,1933.0,7357,20191203,Hillary Clinton,1933.0,Donald Trump,5270.0,,,Other,154.0,0.2627429658828327,0.7163245888269675
13969,2016,29145,Missouri,MO,Newton,President,Hillary Clinton,democrat,4990.0,26606,20191203,Hillary Clinton,4990.0,Donald Trump,20553.0,,,Other,1063.0,0.18755168007216416,0.7724949259565511
13970,2016,29147,Missouri,MO,Nodaway,President,Hillary Clinton,democrat,2529.0,9458,20191203,Hillary Clinton,2529.0,Donald Trump,6380.0,,,Other,549.0,0.26739268344258826,0.6745612180164939
13971,2016,29149,Missouri,MO,Oregon,President,Hillary Clinton,democrat,865.0,4668,20191203,Hillary Clinton,865.0,Donald Trump,3671.0,,,Other,132.0,0.18530419880034277,0.7864181662382177
13972,2016,29151,Missouri,MO,Osage,President,Hillary Clinton,democrat,998.0,7090,20191203,Hillary Clinton,998.0,Donald Trump,5856.0,,,Other,236.0,0.14076163610719322,0.8259520451339916
13973,2016,29153,Missouri,MO,Ozark,President,Hillary Clinton,democrat,724.0,4505,20191203,Hillary Clinton,724.0,Donald Trump,3639.0,,,Other,142.0,0.16071032186459488,0.8077691453940067
13974,2016,29155,Missouri,MO,Pemiscot,President,Hillary Clinton,democrat,1947.0,6027,20191203,Hillary Clinton,1947.0,Donald Trump,3964.0,,,Other,116.0,0.3230462916874067,0.6577069852331177
13975,2016,29157,Missouri,MO,Perry,President,Hillary Clinton,democrat,1520.0,8740,20191203,Hillary Clinton,1520.0,Donald Trump,6908.0,,,Other,312.0,0.17391304347826086,0.7903890160183067
13976,2016,29159,Missouri,MO,Pettis,President,Hillary Clinton,democrat,4324.0,18111,20191203,Hillary Clinton,4324.0,Donald Trump,12810.0,,,Other,977.0,0.23874993098117167,0.7073049527911214
13977,2016,29161,Missouri,MO,Phelps,President,Hillary Clinton,democrat,4766.0,18553,20191203,Hillary Clinton,4766.0,Donald Trump,12709.0,,,Other,1078.0,0.2568856788659516,0.6850105104295802
13978,2016,29163,Missouri,MO,Pike,President,Hillary Clinton,democrat,1806.0,7382,20191203,Hillary Clinton,1806.0,Donald Trump,5274.0,,,Other,302.0,0.2446491465727445,0.7144405310214034
13979,2016,29165,Missouri,MO,Platte,President,Hillary Clinton,democrat,20057.0,48885,20191203,Hillary Clinton,20057.0,Donald Trump,25933.0,,,Other,2895.0,0.4102894548429989,0.5304899253349699
13980,2016,29167,Missouri,MO,Polk,President,Hillary Clinton,democrat,2631.0,13763,20191203,Hillary Clinton,2631.0,Donald Trump,10438.0,,,Other,694.0,0.19116471699484125,0.7584102303276902
13981,2016,29169,Missouri,MO,Pulaski,President,Hillary Clinton,democrat,2922.0,13488,20191203,Hillary Clinton,2922.0,Donald Trump,9876.0,,,Other,690.0,0.2166370106761566,0.7322064056939501
13982,2016,29171,Missouri,MO,Putnam,President,Hillary Clinton,democrat,353.0,2346,20191203,Hillary Clinton,353.0,Donald Trump,1936.0,,,Other,57.0,0.1504688832054561,0.8252344416027281
13983,2016,29173,Missouri,MO,Ralls,President,Hillary Clinton,democrat,1138.0,5266,20191203,Hillary Clinton,1138.0,Donald Trump,3969.0,,,Other,159.0,0.21610330421572352,0.7537030003797949
13984,2016,29175,Missouri,MO,Randolph,President,Hillary Clinton,democrat,2283.0,10309,20191203,Hillary Clinton,2283.0,Donald Trump,7529.0,,,Other,497.0,0.22145697933844213,0.7303327189834126
13985,2016,29177,Missouri,MO,Ray,President,Hillary Clinton,democrat,3090.0,10869,20191203,Hillary Clinton,3090.0,Donald Trump,7104.0,,,Other,675.0,0.2842947833287331,0.6536019873033397
13986,2016,29179,Missouri,MO,Reynolds,President,Hillary Clinton,democrat,540.0,3038,20191203,Hillary Clinton,540.0,Donald Trump,2406.0,,,Other,92.0,0.17774851876234365,0.7919684002633312
13987,2016,29181,Missouri,MO,Ripley,President,Hillary Clinton,democrat,830.0,5524,20191203,Hillary Clinton,830.0,Donald Trump,4522.0,,,Other,172.0,0.1502534395365677,0.8186097031136857
13988,2016,29183,Missouri,MO,St. Charles,President,Hillary Clinton,democrat,68626.0,201005,20191203,Hillary Clinton,68626.0,Donald Trump,121650.0,,,Other,10729.0,0.34141439267679907,0.6052088256511032
13989,2016,29185,Missouri,MO,St. Clair,President,Hillary Clinton,democrat,936.0,4630,20191203,Hillary Clinton,936.0,Donald Trump,3501.0,,,Other,193.0,0.2021598272138229,0.7561555075593952
13990,2016,29186,Missouri,MO,Ste. Genevieve,President,Hillary Clinton,democrat,2542.0,8469,20191203,Hillary Clinton,2542.0,Donald Trump,5496.0,,,Other,431.0,0.3001535010036604,0.648955012398158
13991,2016,29187,Missouri,MO,St. Francois,President,Hillary Clinton,democrat,6250.0,24728,20191203,Hillary Clinton,6250.0,Donald Trump,17468.0,,,Other,1010.0,0.25274991912002587,0.7064056939501779
13992,2016,29189,Missouri,MO,St. Louis County,President,Hillary Clinton,democrat,286704.0,514858,20191203,Hillary Clinton,286704.0,Donald Trump,202434.0,,,Other,25720.0,0.556860338190336,0.3931841400929965
13993,2016,29195,Missouri,MO,Saline,President,Hillary Clinton,democrat,2789.0,9274,20191203,Hillary Clinton,2789.0,Donald Trump,5977.0,,,Other,508.0,0.30073323269355184,0.6444899719646323
13994,2016,29197,Missouri,MO,Schuyler,President,Hillary Clinton,democrat,354.0,1936,20191203,Hillary Clinton,354.0,Donald Trump,1505.0,,,Other,77.0,0.1828512396694215,0.7773760330578512
13995,2016,29199,Missouri,MO,Scotland,President,Hillary Clinton,democrat,365.0,1968,20191203,Hillary Clinton,365.0,Donald Trump,1525.0,,,Other,78.0,0.18546747967479674,0.7748983739837398
13996,2016,29201,Missouri,MO,Scott,President,Hillary Clinton,democrat,3575.0,17256,20191203,Hillary Clinton,3575.0,Donald Trump,13168.0,,,Other,513.0,0.20717431617987947,0.7630968938340288
13997,2016,29203,Missouri,MO,Shannon,President,Hillary Clinton,democrat,776.0,3904,20191203,Hillary Clinton,776.0,Donald Trump,2966.0,,,Other,162.0,0.1987704918032787,0.7597336065573771
13998,2016,29205,Missouri,MO,Shelby,President,Hillary Clinton,democrat,606.0,3255,20191203,Hillary Clinton,606.0,Donald Trump,2524.0,,,Other,125.0,0.18617511520737326,0.7754224270353303
13999,2016,29207,Missouri,MO,Stoddard,President,Hillary Clinton,democrat,1876.0,13291,20191203,Hillary Clinton,1876.0,Donald Trump,11079.0,,,Other,336.0,0.14114814536152284,0.8335715897976074
14000,2016,29209,Missouri,MO,Stone,President,Hillary Clinton,democrat,2887.0,16567,20191203,Hillary Clinton,2887.0,Donald Trump,13158.0,,,Other,522.0,0.17426208728194603,0.7942294923643387
14001,2016,29211,Missouri,MO,Sullivan,President,Hillary Clinton,democrat,526.0,2486,20191203,Hillary Clinton,526.0,Donald Trump,1884.0,,,Other,76.0,0.21158487530168946,0.7578439259855189
14002,2016,29213,Missouri,MO,Taney,President,Hillary Clinton,democrat,4373.0,23515,20191203,Hillary Clinton,4373.0,Donald Trump,18276.0,,,Other,866.0,0.1859664044227089,0.777206038698703
14003,2016,29215,Missouri,MO,Texas,President,Hillary Clinton,democrat,1728.0,10956,20191203,Hillary Clinton,1728.0,Donald Trump,8875.0,,,Other,353.0,0.15772179627601315,0.8100584154801023
14004,2016,29217,Missouri,MO,Vernon,President,Hillary Clinton,democrat,1707.0,8599,20191203,Hillary Clinton,1707.0,Donald Trump,6533.0,,,Other,359.0,0.19851145482032795,0.7597395045935574
14005,2016,29219,Missouri,MO,Warren,President,Hillary Clinton,democrat,3915.0,15784,20191203,Hillary Clinton,3915.0,Donald Trump,11111.0,,,Other,758.0,0.24803598580841357,0.7039406994424734
14006,2016,29221,Missouri,MO,Washington,President,Hillary Clinton,democrat,1926.0,9282,20191203,Hillary Clinton,1926.0,Donald Trump,7048.0,,,Other,308.0,0.20749838396897222,0.7593191122602887
14007,2016,29223,Missouri,MO,Wayne,President,Hillary Clinton,democrat,948.0,5655,20191203,Hillary Clinton,948.0,Donald Trump,4658.0,,,Other,49.0,0.16763925729442972,0.8236958443854996
14008,2016,29225,Missouri,MO,Webster,President,Hillary Clinton,democrat,3177.0,16743,20191203,Hillary Clinton,3177.0,Donald Trump,12840.0,,,Other,726.0,0.1897509406916323,0.7668876545421968
14009,2016,29227,Missouri,MO,Worth,President,Hillary Clinton,democrat,195.0,1046,20191203,Hillary Clinton,195.0,Donald Trump,808.0,,,Other,43.0,0.1864244741873805,0.7724665391969407
14010,2016,29229,Missouri,MO,Wright,President,Hillary Clinton,democrat,1170.0,8119,20191203,Hillary Clinton,1170.0,Donald Trump,6707.0,,,Other,242.0,0.1441064170464343,0.8260869565217391
14011,2016,29510,Missouri,MO,St. Louis City,President,Hillary Clinton,democrat,104235.0,131191,20191203,Hillary Clinton,104235.0,Donald Trump,20832.0,,,Other,6124.0,0.794528588089122,0.15879138050628472
14012,2016,30001,Montana,MT,Beaverhead,President,Hillary Clinton,democrat,1143.0,4849,20191203,Hillary Clinton,1143.0,Donald Trump,3353.0,,,Other,353.0,0.23571870488760568,0.6914827799546298
14013,2016,30003,Montana,MT,Big Horn,President,Hillary Clinton,democrat,2094.0,4237,20191203,Hillary Clinton,2094.0,Donald Trump,1853.0,,,Other,290.0,0.49421760679726223,0.4373377389662497
14014,2016,30005,Montana,MT,Blaine,President,Hillary Clinton,democrat,1202.0,2684,20191203,Hillary Clinton,1202.0,Donald Trump,1268.0,,,Other,214.0,0.44783904619970194,0.47242921013412814
14015,2016,30007,Montana,MT,Broadwater,President,Hillary Clinton,democrat,573.0,3133,20191203,Hillary Clinton,573.0,Donald Trump,2348.0,,,Other,212.0,0.1828917969996808,0.7494414299393553
14016,2016,30009,Montana,MT,Carbon,President,Hillary Clinton,democrat,1828.0,5991,20191203,Hillary Clinton,1828.0,Donald Trump,3748.0,,,Other,415.0,0.30512435319646136,0.6256050742780838
14017,2016,30011,Montana,MT,Carter,President,Hillary Clinton,democrat,70.0,786,20191203,Hillary Clinton,70.0,Donald Trump,678.0,,,Other,38.0,0.089058524173028,0.8625954198473282
14018,2016,30013,Montana,MT,Cascade,President,Hillary Clinton,democrat,12175.0,34571,20191203,Hillary Clinton,12175.0,Donald Trump,19632.0,,,Other,2764.0,0.3521737872783547,0.567874808365393
14019,2016,30015,Montana,MT,Chouteau,President,Hillary Clinton,democrat,732.0,2603,20191203,Hillary Clinton,732.0,Donald Trump,1679.0,,,Other,192.0,0.2812139838647714,0.6450249711870918
14020,2016,30017,Montana,MT,Custer,President,Hillary Clinton,democrat,1176.0,5185,20191203,Hillary Clinton,1176.0,Donald Trump,3657.0,,,Other,352.0,0.22680810028929604,0.7053037608486017
14021,2016,30019,Montana,MT,Daniels,President,Hillary Clinton,democrat,168.0,962,20191203,Hillary Clinton,168.0,Donald Trump,730.0,,,Other,64.0,0.17463617463617465,0.7588357588357588
14022,2016,30021,Montana,MT,Dawson,President,Hillary Clinton,democrat,787.0,4374,20191203,Hillary Clinton,787.0,Donald Trump,3320.0,,,Other,267.0,0.1799268404206676,0.7590306355738454
14023,2016,30023,Montana,MT,Deer Lodge,President,Hillary Clinton,democrat,2058.0,4206,20191203,Hillary Clinton,2058.0,Donald Trump,1763.0,,,Other,385.0,0.4893009985734665,0.4191631003328578
14024,2016,30025,Montana,MT,Fallon,President,Hillary Clinton,democrat,154.0,1484,20191203,Hillary Clinton,154.0,Donald Trump,1279.0,,,Other,51.0,0.10377358490566038,0.8618598382749326
14025,2016,30027,Montana,MT,Fergus,President,Hillary Clinton,democrat,1202.0,5840,20191203,Hillary Clinton,1202.0,Donald Trump,4269.0,,,Other,369.0,0.20582191780821918,0.7309931506849315
14026,2016,30029,Montana,MT,Flathead,President,Hillary Clinton,democrat,13293.0,46571,20191203,Hillary Clinton,13293.0,Donald Trump,30240.0,,,Other,3038.0,0.2854351420411844,0.6493311288140688
14027,2016,30031,Montana,MT,Gallatin,President,Hillary Clinton,democrat,24246.0,53819,20191203,Hillary Clinton,24246.0,Donald Trump,23802.0,,,Other,5771.0,0.45051004292164476,0.44226016834203535
14028,2016,30033,Montana,MT,Garfield,President,Hillary Clinton,democrat,34.0,718,20191203,Hillary Clinton,34.0,Donald Trump,653.0,,,Other,31.0,0.04735376044568245,0.9094707520891365
14029,2016,30035,Montana,MT,Glacier,President,Hillary Clinton,democrat,3121.0,5075,20191203,Hillary Clinton,3121.0,Donald Trump,1620.0,,,Other,334.0,0.614975369458128,0.3192118226600985
14030,2016,30037,Montana,MT,Golden Valley,President,Hillary Clinton,democrat,71.0,474,20191203,Hillary Clinton,71.0,Donald Trump,365.0,,,Other,38.0,0.14978902953586498,0.770042194092827
14031,2016,30039,Montana,MT,Granite,President,Hillary Clinton,democrat,472.0,1777,20191203,Hillary Clinton,472.0,Donald Trump,1192.0,,,Other,113.0,0.26561620709060213,0.670793472144063
14032,2016,30041,Montana,MT,Hill,President,Hillary Clinton,democrat,2371.0,6445,20191203,Hillary Clinton,2371.0,Donald Trump,3478.0,,,Other,596.0,0.3678820791311094,0.5396431342125679
14033,2016,30043,Montana,MT,Jefferson,President,Hillary Clinton,democrat,1998.0,6714,20191203,Hillary Clinton,1998.0,Donald Trump,4177.0,,,Other,539.0,0.2975871313672922,0.6221328567173071
14034,2016,30045,Montana,MT,Judith Basin,President,Hillary Clinton,democrat,235.0,1208,20191203,Hillary Clinton,235.0,Donald Trump,872.0,,,Other,101.0,0.1945364238410596,0.7218543046357616
14035,2016,30047,Montana,MT,Lake,President,Hillary Clinton,democrat,4776.0,13181,20191203,Hillary Clinton,4776.0,Donald Trump,7530.0,,,Other,875.0,0.3623397314316061,0.5712768378726956
14036,2016,30049,Montana,MT,Lewis and Clark,President,Hillary Clinton,democrat,14478.0,34478,20191203,Hillary Clinton,14478.0,Donald Trump,16895.0,,,Other,3105.0,0.41991994895295554,0.49002262312199085
14037,2016,30051,Montana,MT,Liberty,President,Hillary Clinton,democrat,206.0,961,20191203,Hillary Clinton,206.0,Donald Trump,698.0,,,Other,57.0,0.21436004162330904,0.7263267429760666
14038,2016,30053,Montana,MT,Lincoln,President,Hillary Clinton,democrat,2041.0,9330,20191203,Hillary Clinton,2041.0,Donald Trump,6729.0,,,Other,560.0,0.2187566988210075,0.7212218649517685
14039,2016,30055,Montana,MT,McCone,President,Hillary Clinton,democrat,154.0,1060,20191203,Hillary Clinton,154.0,Donald Trump,862.0,,,Other,44.0,0.14528301886792452,0.8132075471698114
14040,2016,30057,Montana,MT,Madison,President,Hillary Clinton,democrat,1180.0,4778,20191203,Hillary Clinton,1180.0,Donald Trump,3297.0,,,Other,301.0,0.24696525742988698,0.6900376726663876
14041,2016,30059,Montana,MT,Meagher,President,Hillary Clinton,democrat,193.0,977,20191203,Hillary Clinton,193.0,Donald Trump,729.0,,,Other,55.0,0.19754350051177072,0.7461617195496417
14042,2016,30061,Montana,MT,Mineral,President,Hillary Clinton,democrat,519.0,2012,20191203,Hillary Clinton,519.0,Donald Trump,1330.0,,,Other,163.0,0.25795228628230615,0.6610337972166997
14043,2016,30063,Montana,MT,Missoula,President,Hillary Clinton,democrat,31543.0,59203,20191203,Hillary Clinton,31543.0,Donald Trump,22250.0,,,Other,5410.0,0.5327939462527237,0.37582554938094354
14044,2016,30065,Montana,MT,Musselshell,President,Hillary Clinton,democrat,332.0,2441,20191203,Hillary Clinton,332.0,Donald Trump,1967.0,,,Other,142.0,0.1360098320360508,0.8058172879967227
14045,2016,30067,Montana,MT,Park,President,Hillary Clinton,democrat,3595.0,9359,20191203,Hillary Clinton,3595.0,Donald Trump,4980.0,,,Other,784.0,0.38412223528154715,0.5321081312105994
14046,2016,30069,Montana,MT,Petroleum,President,Hillary Clinton,democrat,30.0,322,20191203,Hillary Clinton,30.0,Donald Trump,278.0,,,Other,14.0,0.09316770186335403,0.8633540372670807
14047,2016,30071,Montana,MT,Phillips,President,Hillary Clinton,democrat,318.0,2171,20191203,Hillary Clinton,318.0,Donald Trump,1723.0,,,Other,130.0,0.14647627821280515,0.7936434822662367
14048,2016,30073,Montana,MT,Pondera,President,Hillary Clinton,democrat,738.0,2723,20191203,Hillary Clinton,738.0,Donald Trump,1799.0,,,Other,186.0,0.27102460521483657,0.6606683804627249
14049,2016,30075,Montana,MT,Powder River,President,Hillary Clinton,democrat,127.0,1053,20191203,Hillary Clinton,127.0,Donald Trump,884.0,,,Other,42.0,0.12060778727445394,0.8395061728395061
14050,2016,30077,Montana,MT,Powell,President,Hillary Clinton,democrat,551.0,2794,20191203,Hillary Clinton,551.0,Donald Trump,2029.0,,,Other,214.0,0.19720830350751611,0.7261989978525412
14051,2016,30079,Montana,MT,Prairie,President,Hillary Clinton,democrat,100.0,689,20191203,Hillary Clinton,100.0,Donald Trump,556.0,,,Other,33.0,0.14513788098693758,0.806966618287373
14052,2016,30081,Montana,MT,Ravalli,President,Hillary Clinton,democrat,6223.0,22556,20191203,Hillary Clinton,6223.0,Donald Trump,14810.0,,,Other,1523.0,0.2758911154460011,0.6565880475261571
14053,2016,30083,Montana,MT,Richland,President,Hillary Clinton,democrat,671.0,4871,20191203,Hillary Clinton,671.0,Donald Trump,3908.0,,,Other,292.0,0.13775405460890988,0.8022993225210429
14054,2016,30085,Montana,MT,Roosevelt,President,Hillary Clinton,democrat,1560.0,3652,20191203,Hillary Clinton,1560.0,Donald Trump,1797.0,,,Other,295.0,0.42716319824753557,0.4920591456736035
14055,2016,30087,Montana,MT,Rosebud,President,Hillary Clinton,democrat,987.0,3453,20191203,Hillary Clinton,987.0,Donald Trump,2253.0,,,Other,213.0,0.2858384013900956,0.6524761077324066
14056,2016,30089,Montana,MT,Sanders,President,Hillary Clinton,democrat,1218.0,5953,20191203,Hillary Clinton,1218.0,Donald Trump,4286.0,,,Other,449.0,0.20460272131698304,0.7199731227952293
14057,2016,30091,Montana,MT,Sheridan,President,Hillary Clinton,democrat,477.0,1835,20191203,Hillary Clinton,477.0,Donald Trump,1241.0,,,Other,117.0,0.25994550408719347,0.6762942779291553
14058,2016,30093,Montana,MT,Silver Bow,President,Hillary Clinton,democrat,8619.0,16452,20191203,Hillary Clinton,8619.0,Donald Trump,6376.0,,,Other,1457.0,0.5238876732312181,0.387551665451009
